numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20181201130000;1854.000000;200;3.000000;271.950000;264.520000;57;0;0;0;3;3;8000;0;0;2;mq;mq;mq;mq;mq;0.150000;0.000000;-50;750.000000;3100.000000;mq;267.950000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07881;20181201123000;2590.000000;0;0.000000;271.050000;259.850000;42;0;0;0;6;6;2250;0;1;0;mq;mq;mq;mq;mq;0.430000;0.000000;-50;750.000000;3100.000000;mq;270.250000;mq;0;2;0;mq;mq;mq;mq;2;220;3.000000;mq;mq;mq;1;1;mq;0;120.000000;
07457;20181202060000;790.000000;270;7.000000;281.150000;mq;mq;0;0;0;8;8;2250;0;3;/;0.000000;274.150000;mq;281.850000;mq;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07590;20181202065500;1270.000000;0;0.000000;274.350000;271.620000;82;69;7;6;8;8;1250;5;/;/;0.200000;mq;271.350000;mq;277.150000;0.020000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07608;20181202073000;1327.000000;0;0.000000;279.350000;278.150000;92;0;6;0;8;7;450;0;1;/;8.500000;mq;274.850000;mq;280.850000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07876;20181202070000;1270.000000;0;0.000000;274.650000;271.230000;78;63;6;0;8;8;450;6;/;/;2.600000;mq;270.650000;mq;278.150000;0.050000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07931;20181202065000;1665.000000;90;1.000000;271.050000;266.500000;71;0;0;0;8;4;1250;5;3;2;0.000000;mq;268.950000;mq;278.350000;0.210000;0.000000;-99;768.000000;3100.000000;mq;269.050000;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07954;20181202065800;1107.000000;90;3.000000;281.150000;279.120000;87;0;6;0;8;8;1750;0;3;/;0.200000;mq;273.850000;mq;281.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07966;20181202075000;1000.000000;0;0.000000;281.750000;280.680000;93;0;6;0;5;5;3500;0;3;0;0.600000;mq;274.750000;mq;282.550000;0.000000;0.000000;-99;768.000000;3100.000000;mq;mq;mq;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07498;20181202073000;1854.000000;40;1.000000;271.750000;269.710000;86;70;0;3;8;8;150;6;/;/;2.400000;mq;265.450000;mq;271.950000;0.180000;0.030000;-99;768.000000;3103.000000;mq;271.450000;mq;0;mq;0;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
